first_name,last_name,nationality,position,opponent,match_date,points_scored,attack_kills,attack_faults,attack_shots,block_kills,block_faults,block_rebounds,serve_aces,serve_errors,serve_attempts,rec_excellents,rec_faults,rec_attempts,dig_excellents,dig_faults,dig_attempts,set_excellents,set_faults,set_stills
Ye,Jin,China,Outside Hitter,Dominican Republic,01/07/2022,7,5,2,7,2,0,1,0,0,10,1,0,8,5,1,0,0,0,0
Ye,Jin,China,Outside Hitter,Poland,30/06/2022,8,7,3,9,1,1,2,0,0,14,4,0,5,6,1,0,0,0,1
Ye,Jin,China,Outside Hitter,Brazil,28/06/2022,2,2,1,7,0,2,2,0,0,12,2,3,12,6,1,0,0,0,1
Ye,Jin,China,Outside Hitter,Japan,19/06/2022,4,4,1,3,0,0,0,0,1,3,1,0,3,2,1,0,0,0,0
Ye,Jin,China,Outside Hitter,United States,18/06/2022,7,7,2,4,0,2,1,0,0,12,1,1,8,3,2,0,0,0,2
Ye,Jin,China,Outside Hitter,Canada,17/06/2022,3,2,0,4,0,1,0,1,0,4,1,0,2,2,0,0,0,0,1
Ye,Jin,China,Outside Hitter,Belgium,15/06/2022,8,7,0,9,1,3,2,0,0,13,8,1,11,7,3,0,0,0,1
Ye,Jin,China,Outside Hitter,Thailand,05/06/2022,1,1,2,1,0,1,0,0,0,3,0,0,5,4,0,0,0,0,0
Ye,Jin,China,Outside Hitter,Italy,04/06/2022,6,4,0,7,2,1,1,0,1,11,0,1,6,3,0,0,0,0,2
Ye,Jin,China,Outside Hitter,Türkiye,03/06/2022,6,6,5,4,0,1,3,0,1,8,4,0,9,6,1,1,0,0,2
Ye,Jin,China,Outside Hitter,Netherlands,01/06/2022,1,1,2,4,0,1,0,0,0,2,0,0,5,0,1,1,0,0,0
Yunlu,Wang,China,Outside Hitter,Italy,14/07/2022,10,9,3,19,0,4,1,1,3,18,10,1,9,6,3,0,0,0,5
Yunlu,Wang,China,Outside Hitter,Korea,03/07/2022,4,3,2,4,1,1,0,0,2,3,4,0,7,1,2,1,1,0,0
Yunlu,Wang,China,Outside Hitter,Dominican Republic,01/07/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yunlu,Wang,China,Outside Hitter,Poland,30/06/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yunlu,Wang,China,Outside Hitter,Brazil,28/06/2022,3,3,2,8,0,1,0,0,2,5,5,0,3,5,0,0,0,0,3
Yunlu,Wang,China,Outside Hitter,Japan,19/06/2022,5,3,3,7,1,2,1,1,0,7,6,4,15,3,2,1,1,0,3
Yunlu,Wang,China,Outside Hitter,United States,18/06/2022,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yunlu,Wang,China,Outside Hitter,Canada,17/06/2022,7,4,1,16,1,0,0,2,2,12,2,1,8,6,0,0,0,0,4
Yunlu,Wang,China,Outside Hitter,Belgium,15/06/2022,3,2,1,4,1,2,1,0,0,2,0,0,5,4,0,0,0,0,0
Yunlu,Wang,China,Outside Hitter,Thailand,05/06/2022,11,7,3,7,2,4,2,2,1,12,9,1,20,9,3,0,1,0,2
Yunlu,Wang,China,Outside Hitter,Italy,04/06/2022,5,4,2,8,1,1,0,0,0,10,3,0,7,6,2,1,0,0,1
Yunlu,Wang,China,Outside Hitter,Türkiye,03/06/2022,1,1,0,0,0,0,1,0,1,3,3,0,6,1,2,0,0,0,0
Yunlu,Wang,China,Outside Hitter,Netherlands,01/06/2022,4,3,4,7,1,0,2,0,0,18,9,0,25,7,4,5,0,0,2
Yizhu,Wang,China,Outside Hitter,Italy,14/07/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yizhu,Wang,China,Outside Hitter,Belgium,15/06/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yizhu,Wang,China,Outside Hitter,Thailand,05/06/2022,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0
Yizhu,Wang,China,Outside Hitter,Italy,04/06/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yizhu,Wang,China,Outside Hitter,Türkiye,03/06/2022,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
Yizhu,Wang,China,Outside Hitter,Netherlands,01/06/2022,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
Yingying,Li,China,Outside Hitter,Italy,14/07/2022,16,14,8,13,2,8,4,0,2,8,13,1,11,14,2,0,0,0,8
Yingying,Li,China,Outside Hitter,Korea,03/07/2022,23,18,3,16,3,4,2,2,2,7,9,1,17,11,3,4,0,1,1
Yingying,Li,China,Outside Hitter,Dominican Republic,01/07/2022,15,12,5,7,1,1,0,2,0,14,8,0,6,3,1,0,0,0,0
Yingying,Li,China,Outside Hitter,Poland,30/06/2022,15,11,4,9,3,1,0,1,4,9,5,0,5,3,2,1,0,0,0
Yingying,Li,China,Outside Hitter,Brazil,28/06/2022,21,20,11,20,1,4,4,0,1,13,7,0,22,7,1,4,0,0,3
Yingying,Li,China,Outside Hitter,Japan,19/06/2022,27,25,7,16,2,4,1,0,3,10,10,1,14,12,4,1,0,0,3
Yingying,Li,China,Outside Hitter,United States,18/06/2022,13,12,4,5,1,2,3,0,2,7,7,2,6,6,2,0,0,1,0
Yingying,Li,China,Outside Hitter,Canada,17/06/2022,20,17,8,7,0,0,2,3,0,15,5,1,8,8,3,1,0,0,3
Yingying,Li,China,Outside Hitter,Belgium,15/06/2022,9,8,2,8,1,5,0,0,1,4,1,0,8,3,2,2,0,0,0
Yingying,Li,China,Outside Hitter,Thailand,05/06/2022,27,26,6,22,0,6,3,1,1,16,4,0,6,14,3,3,1,0,2
Yingying,Li,China,Outside Hitter,Italy,04/06/2022,21,15,3,14,3,0,4,3,3,15,1,1,17,7,3,2,0,0,0
Yingying,Li,China,Outside Hitter,Türkiye,03/06/2022,22,20,2,15,1,6,1,1,2,11,7,1,12,7,4,4,0,0,0
Yingying,Li,China,Outside Hitter,Netherlands,01/06/2022,19,19,3,23,0,5,4,0,1,13,5,0,11,6,6,5,0,1,1
Yaqian,Cai,China,Setter,Korea,03/07/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yaqian,Cai,China,Setter,Dominican Republic,01/07/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yaqian,Cai,China,Setter,Poland,30/06/2022,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
Yaqian,Cai,China,Setter,Brazil,28/06/2022,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0
Yixin,Zheng,China,Middle blocker,Japan,19/06/2022,0,0,1,1,0,4,1,0,0,3,0,0,0,1,1,0,0,0,1
Yixin,Zheng,China,Middle blocker,United States,18/06/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yixin,Zheng,China,Middle blocker,Canada,17/06/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yixin,Zheng,China,Middle blocker,Belgium,15/06/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yixin,Zheng,China,Middle blocker,Thailand,05/06/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yixin,Zheng,China,Middle blocker,Italy,04/06/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yixin,Zheng,China,Middle blocker,Türkiye,03/06/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yixin,Zheng,China,Middle blocker,Netherlands,01/06/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Weiyi,Wang,China,Libero,Italy,14/07/2022,0,0,0,0,0,0,0,0,0,0,2,3,23,14,2,2,0,0,7
Weiyi,Wang,China,Libero,Korea,03/07/2022,0,0,0,0,0,0,0,0,0,0,2,2,9,4,2,3,0,0,1
Weiyi,Wang,China,Libero,Dominican Republic,01/07/2022,0,0,0,0,0,0,0,0,0,0,2,1,10,4,2,2,2,0,0
Weiyi,Wang,China,Libero,Poland,30/06/2022,0,0,0,0,0,0,0,0,0,0,4,1,10,14,2,4,0,0,8
Weiyi,Wang,China,Libero,Brazil,28/06/2022,0,0,0,0,0,0,0,0,0,0,4,0,13,13,0,1,0,0,4
Weiyi,Wang,China,Libero,Japan,19/06/2022,0,0,0,0,0,0,0,0,0,0,4,0,3,7,1,0,0,0,5
Weiyi,Wang,China,Libero,United States,18/06/2022,0,0,0,0,0,0,0,0,0,0,5,4,22,6,2,0,0,0,1
Weiyi,Wang,China,Libero,Canada,17/06/2022,0,0,0,0,0,0,0,0,0,0,2,2,6,4,1,0,0,0,4
Weiyi,Wang,China,Libero,Belgium,15/06/2022,0,0,0,0,0,0,0,0,0,0,1,1,12,4,1,1,0,0,5
Weiyi,Wang,China,Libero,Thailand,05/06/2022,0,0,0,0,0,0,0,0,0,0,3,0,13,5,2,2,1,0,3
Weiyi,Wang,China,Libero,Italy,04/06/2022,0,0,0,0,0,0,0,0,0,0,3,2,7,4,3,6,0,0,3
Weiyi,Wang,China,Libero,Türkiye,03/06/2022,0,0,0,0,0,0,0,0,0,0,3,0,8,10,2,1,0,0,4
Weiyi,Wang,China,Libero,Netherlands,01/06/2022,0,0,0,0,0,0,0,0,0,0,3,0,12,14,5,2,0,0,12
Xia,Ding,China,Setter,Italy,14/07/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Xia,Ding,China,Setter,Korea,03/07/2022,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,10
Xia,Ding,China,Setter,Dominican Republic,01/07/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Xia,Ding,China,Setter,Poland,30/06/2022,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
Xia,Ding,China,Setter,Brazil,28/06/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2
Xia,Ding,China,Setter,Japan,19/06/2022,2,0,3,1,2,2,4,0,0,13,0,0,0,7,0,1,32,3,60
Xia,Ding,China,Setter,United States,18/06/2022,1,0,0,0,0,6,4,1,1,11,0,0,0,3,1,0,16,1,50
Xia,Ding,China,Setter,Canada,17/06/2022,2,1,0,1,1,2,2,0,0,7,0,0,1,8,2,2,23,0,70
Xia,Ding,China,Setter,Belgium,15/06/2022,4,1,0,1,2,0,3,1,2,13,0,0,0,6,3,2,27,1,45
Xia,Ding,China,Setter,Thailand,05/06/2022,2,2,1,2,0,1,3,0,0,8,0,0,0,1,2,2,39,0,34
Xia,Ding,China,Setter,Italy,04/06/2022,2,1,0,2,0,0,3,1,0,9,0,0,0,4,2,2,36,0,17
Xia,Ding,China,Setter,Türkiye,03/06/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Xia,Ding,China,Setter,Netherlands,01/06/2022,0,0,0,0,0,0,1,0,0,4,0,0,0,0,1,0,0,0,18
Feifan,Ni,China,Libero,Italy,14/07/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Feifan,Ni,China,Libero,Korea,03/07/2022,0,0,0,0,0,0,0,0,0,0,1,0,4,12,0,5,0,1,1
Feifan,Ni,China,Libero,Dominican Republic,01/07/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,0,0
Feifan,Ni,China,Libero,Poland,30/06/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Feifan,Ni,China,Libero,Brazil,28/06/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,1,1,0,4
Feifan,Ni,China,Libero,Japan,19/06/2022,0,0,0,0,0,0,0,0,0,0,3,1,6,15,0,1,0,0,7
Feifan,Ni,China,Libero,United States,18/06/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Feifan,Ni,China,Libero,Canada,17/06/2022,0,0,0,0,0,0,0,0,0,0,1,1,7,13,2,0,0,0,5
Feifan,Ni,China,Libero,Belgium,15/06/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Feifan,Ni,China,Libero,Thailand,05/06/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,1,0,2
Feifan,Ni,China,Libero,Italy,04/06/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,2
Feifan,Ni,China,Libero,Türkiye,03/06/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Feifan,Ni,China,Libero,Netherlands,01/06/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yiwen,Miao,China,Opposite spiker,Thailand,05/06/2022,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
Yiwen,Miao,China,Opposite spiker,Italy,04/06/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yiwen,Miao,China,Opposite spiker,Türkiye,03/06/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yiwen,Miao,China,Opposite spiker,Netherlands,01/06/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Peiyan,Chen,China,Opposite spiker,Italy,14/07/2022,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Peiyan,Chen,China,Opposite spiker,Korea,03/07/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Peiyan,Chen,China,Opposite spiker,Dominican Republic,01/07/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Peiyan,Chen,China,Opposite spiker,Poland,30/06/2022,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1
Peiyan,Chen,China,Opposite spiker,Brazil,28/06/2022,1,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Peiyan,Chen,China,Opposite spiker,Japan,19/06/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Peiyan,Chen,China,Opposite spiker,United States,18/06/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Peiyan,Chen,China,Opposite spiker,Canada,17/06/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Peiyan,Chen,China,Opposite spiker,Belgium,15/06/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yaneirys,Rodriguez Duran,Dominican Republic,Libero,Germany,19/06/2022,0,0,0,0,0,0,0,0,0,0,7,2,15,9,5,2,0,1,12
Yaneirys,Rodriguez Duran,Dominican Republic,Libero,Netherlands,18/06/2022,0,0,0,0,0,0,0,0,0,0,7,2,9,7,11,2,0,0,13
Yaneirys,Rodriguez Duran,Dominican Republic,Libero,Italy,16/06/2022,0,0,0,0,0,0,0,0,0,0,9,0,9,10,4,1,0,0,13
Yaneirys,Rodriguez Duran,Dominican Republic,Libero,Korea,15/06/2022,0,0,0,0,0,0,0,0,0,0,2,1,4,9,3,1,0,0,4
Yaneirys,Rodriguez Duran,Dominican Republic,Libero,Japan,04/06/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yaneirys,Rodriguez Duran,Dominican Republic,Libero,Brazil,03/06/2022,0,0,0,0,0,0,0,0,0,0,8,2,1,6,3,0,0,0,4
Yaneirys,Rodriguez Duran,Dominican Republic,Libero,Canada,03/06/2022,0,0,0,0,0,0,0,0,0,0,5,2,1,4,1,0,0,0,1
Yaneirys,Rodriguez Duran,Dominican Republic,Libero,United States,01/06/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Esthefany,Rabit,Dominican Republic,Libero,Germany,19/06/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Esthefany,Rabit,Dominican Republic,Libero,Netherlands,18/06/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Esthefany,Rabit,Dominican Republic,Libero,Italy,16/06/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Esthefany,Rabit,Dominican Republic,Libero,Korea,15/06/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Esthefany,Rabit,Dominican Republic,Libero,Japan,04/06/2022,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Esthefany,Rabit,Dominican Republic,Libero,Brazil,03/06/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Esthefany,Rabit,Dominican Republic,Libero,Canada,03/06/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Esthefany,Rabit,Dominican Republic,Libero,United States,01/06/2022,2,1,2,0,1,1,0,0,1,3,0,0,0,1,0,0,0,0,0
Vielka Michelle,Peralta Luna,Dominican Republic,Outside Hitter,Poland,02/07/2022,4,4,2,3,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0
Vielka Michelle,Peralta Luna,Dominican Republic,Outside Hitter,China,01/07/2022,8,8,2,7,0,1,0,0,1,7,2,1,14,0,0,1,2,0,0
Vielka Michelle,Peralta Luna,Dominican Republic,Outside Hitter,Thailand,30/06/2022,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0
Vielka Michelle,Peralta Luna,Dominican Republic,Outside Hitter,Bulgaria,28/06/2022,3,3,2,4,0,0,0,0,1,4,3,0,7,3,2,1,0,0,0
Vielka Michelle,Peralta Luna,Dominican Republic,Outside Hitter,Germany,19/06/2022,0,0,0,3,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0
Vielka Michelle,Peralta Luna,Dominican Republic,Outside Hitter,Netherlands,18/06/2022,1,1,0,0,0,0,1,0,1,4,1,0,2,0,1,0,0,0,0
Vielka Michelle,Peralta Luna,Dominican Republic,Outside Hitter,Italy,16/06/2022,3,3,0,1,0,1,1,0,0,1,1,0,2,1,0,1,0,0,0
Vielka Michelle,Peralta Luna,Dominican Republic,Outside Hitter,Korea,15/06/2022,0,0,0,3,0,0,0,0,0,1,0,0,4,1,0,0,0,0,0
Vielka Michelle,Peralta Luna,Dominican Republic,Outside Hitter,Japan,04/06/2022,8,7,4,18,1,2,1,0,0,8,17,1,13,11,3,1,0,0,1
Vielka Michelle,Peralta Luna,Dominican Republic,Outside Hitter,Brazil,03/06/2022,7,5,4,14,0,0,1,2,0,8,11,1,19,4,2,0,0,0,5
Vielka Michelle,Peralta Luna,Dominican Republic,Outside Hitter,Canada,03/06/2022,2,2,0,6,0,1,0,0,0,4,3,1,3,3,0,0,0,0,0
Vielka Michelle,Peralta Luna,Dominican Republic,Outside Hitter,United States,01/06/2022,5,4,0,2,1,2,0,0,0,3,10,1,12,4,2,0,0,0,1
Camil Inmaculada,Dominguez Martinez,Dominican Republic,Setter,Poland,02/07/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Camil Inmaculada,Dominguez Martinez,Dominican Republic,Setter,China,01/07/2022,1,1,0,1,0,1,0,0,0,5,0,0,1,1,1,1,41,0,3
Camil Inmaculada,Dominguez Martinez,Dominican Republic,Setter,Thailand,30/06/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Camil Inmaculada,Dominguez Martinez,Dominican Republic,Setter,Bulgaria,28/06/2022,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Camil Inmaculada,Dominguez Martinez,Dominican Republic,Setter,Germany,19/06/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5
Camil Inmaculada,Dominguez Martinez,Dominican Republic,Setter,Netherlands,18/06/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,8
Camil Inmaculada,Dominguez Martinez,Dominican Republic,Setter,Italy,16/06/2022,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,6
Camil Inmaculada,Dominguez Martinez,Dominican Republic,Setter,Korea,15/06/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Camil Inmaculada,Dominguez Martinez,Dominican Republic,Setter,Japan,04/06/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,28
Camil Inmaculada,Dominguez Martinez,Dominican Republic,Setter,Brazil,03/06/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,5
Camil Inmaculada,Dominguez Martinez,Dominican Republic,Setter,Canada,03/06/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
Camil Inmaculada,Dominguez Martinez,Dominican Republic,Setter,United States,01/06/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Niverka Dharlenis,Marte Frica,Dominican Republic,Setter,Poland,02/07/2022,2,1,1,2,1,5,6,0,2,16,0,0,0,9,0,1,10,1,137
Niverka Dharlenis,Marte Frica,Dominican Republic,Setter,China,01/07/2022,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,1,31,0,1
Niverka Dharlenis,Marte Frica,Dominican Republic,Setter,Thailand,30/06/2022,0,0,0,0,0,2,3,0,0,10,0,0,0,4,5,4,94,1,2
Niverka Dharlenis,Marte Frica,Dominican Republic,Setter,Bulgaria,28/06/2022,1,0,0,2,1,4,2,0,1,6,0,0,0,2,0,0,48,2,1
Niverka Dharlenis,Marte Frica,Dominican Republic,Setter,Germany,19/06/2022,0,0,1,2,0,2,1,0,2,10,0,0,0,5,2,1,18,1,78
Niverka Dharlenis,Marte Frica,Dominican Republic,Setter,Netherlands,18/06/2022,5,3,0,2,1,3,3,1,0,17,0,0,0,7,3,2,33,0,86
Niverka Dharlenis,Marte Frica,Dominican Republic,Setter,Italy,16/06/2022,3,1,1,3,0,5,4,2,1,13,0,0,0,6,1,1,22,0,84
Niverka Dharlenis,Marte Frica,Dominican Republic,Setter,Korea,15/06/2022,1,1,0,1,0,1,4,0,0,14,0,0,0,1,1,0,14,1,53
Niverka Dharlenis,Marte Frica,Dominican Republic,Setter,Japan,04/06/2022,1,0,2,3,0,1,1,1,1,7,0,0,0,9,1,0,12,1,75
Niverka Dharlenis,Marte Frica,Dominican Republic,Setter,Brazil,03/06/2022,1,1,0,4,0,2,3,0,0,6,1,0,0,10,2,0,7,0,76
Niverka Dharlenis,Marte Frica,Dominican Republic,Setter,Canada,03/06/2022,1,1,0,2,0,0,1,0,1,5,0,0,0,4,0,0,4,0,70
Niverka Dharlenis,Marte Frica,Dominican Republic,Setter,United States,01/06/2022,3,3,0,1,0,0,1,0,1,8,0,0,0,7,1,0,5,0,67
Angelica Maria,Hinojosa Diaz,Dominican Republic,Middle blocker,Poland,02/07/2022,6,2,0,3,4,1,0,0,0,9,0,0,0,1,1,2,0,0,0
Angelica Maria,Hinojosa Diaz,Dominican Republic,Middle blocker,China,01/07/2022,0,0,0,3,0,3,1,0,1,4,0,0,1,0,0,0,0,0,0
Angelica Maria,Hinojosa Diaz,Dominican Republic,Middle blocker,Thailand,30/06/2022,5,0,0,1,4,1,1,1,2,7,0,0,0,1,0,0,0,0,0
Angelica Maria,Hinojosa Diaz,Dominican Republic,Middle blocker,Bulgaria,28/06/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Angelica Maria,Hinojosa Diaz,Dominican Republic,Middle blocker,Germany,19/06/2022,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
Angelica Maria,Hinojosa Diaz,Dominican Republic,Middle blocker,Netherlands,18/06/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
Angelica Maria,Hinojosa Diaz,Dominican Republic,Middle blocker,Italy,16/06/2022,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Angelica Maria,Hinojosa Diaz,Dominican Republic,Middle blocker,Korea,15/06/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Angelica Maria,Hinojosa Diaz,Dominican Republic,Middle blocker,Japan,04/06/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Angelica Maria,Hinojosa Diaz,Dominican Republic,Middle blocker,Brazil,03/06/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Angelica Maria,Hinojosa Diaz,Dominican Republic,Middle blocker,Canada,03/06/2022,1,1,0,3,0,1,0,0,2,2,0,1,0,2,0,0,0,0,0
Angelica Maria,Hinojosa Diaz,Dominican Republic,Middle blocker,United States,01/06/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yokaty,Perez Flores,Dominican Republic,Libero,Poland,02/07/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yokaty,Perez Flores,Dominican Republic,Libero,China,01/07/2022,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,6,1,1
Yokaty,Perez Flores,Dominican Republic,Libero,Thailand,30/06/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yokaty,Perez Flores,Dominican Republic,Libero,Bulgaria,28/06/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Massiel,Matos Duran,Dominican Republic,Outside Hitter,Poland,02/07/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Massiel,Matos Duran,Dominican Republic,Outside Hitter,China,01/07/2022,2,2,3,1,0,3,0,0,1,0,0,0,4,2,0,1,0,0,0
Massiel,Matos Duran,Dominican Republic,Outside Hitter,Thailand,30/06/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Massiel,Matos Duran,Dominican Republic,Outside Hitter,Bulgaria,28/06/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Madeline Jazmin,Guillen Paredes,Dominican Republic,Outside Hitter,Germany,19/06/2022,0,0,1,0,0,0,0,0,0,3,0,1,1,0,0,0,0,0,0
Madeline Jazmin,Guillen Paredes,Dominican Republic,Outside Hitter,Netherlands,18/06/2022,10,10,1,5,0,0,2,0,1,15,4,0,6,7,1,2,0,0,0
Madeline Jazmin,Guillen Paredes,Dominican Republic,Outside Hitter,Italy,16/06/2022,0,0,0,0,0,0,0,0,1,7,0,0,0,0,1,0,0,0,0
Madeline Jazmin,Guillen Paredes,Dominican Republic,Outside Hitter,Korea,15/06/2022,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0
Madeline Jazmin,Guillen Paredes,Dominican Republic,Outside Hitter,Japan,04/06/2022,1,1,1,4,0,1,1,0,1,2,5,0,1,2,1,0,0,0,0
Madeline Jazmin,Guillen Paredes,Dominican Republic,Outside Hitter,Brazil,03/06/2022,1,1,4,2,0,1,0,0,1,5,2,0,4,3,1,0,0,0,0
Madeline Jazmin,Guillen Paredes,Dominican Republic,Outside Hitter,Canada,03/06/2022,12,11,4,14,1,1,1,0,1,10,11,0,7,6,1,1,0,0,4
Madeline Jazmin,Guillen Paredes,Dominican Republic,Outside Hitter,United States,01/06/2022,2,2,5,4,0,0,0,0,0,6,8,3,14,7,0,0,0,0,0
Yonkaira Paola,Peña Isabel,Dominican Republic,Outside Hitter,Poland,02/07/2022,15,13,8,18,0,6,2,2,1,11,5,4,16,8,2,5,0,0,4
Yonkaira Paola,Peña Isabel,Dominican Republic,Outside Hitter,China,01/07/2022,15,11,8,11,3,2,1,1,1,7,2,2,24,2,2,2,2,0,0
Yonkaira Paola,Peña Isabel,Dominican Republic,Outside Hitter,Thailand,30/06/2022,19,18,6,16,0,4,3,1,2,15,5,1,19,8,1,3,3,0,1
