first_name,last_name,nationality,position,opponent,match_date,points_scored,attack_kills,attack_faults,attack_shots,block_kills,block_faults,block_rebounds,serve_aces,serve_errors,serve_attempts,rec_excellents,rec_faults,rec_attempts,dig_excellents,dig_faults,dig_attempts,set_excellents,set_faults,set_stills
Ali,Ramezani,Iran,Setter,Canada,25/06/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Ali,Ramezani,Iran,Setter,Brazil,24/06/2022,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,10
Ali,Ramezani,Iran,Setter,United States,23/06/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Ali,Ramezani,Iran,Setter,Bulgaria,21/06/2022,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1
Ali,Ramezani,Iran,Setter,Japan,12/06/2022,1,0,0,2,0,0,1,1,0,5,0,0,0,2,1,0,12,2,21
Ali,Ramezani,Iran,Setter,Australia,12/06/2022,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,6,0,3
Ali,Ramezani,Iran,Setter,Netherlands,10/06/2022,1,1,0,0,0,3,0,0,0,6,0,0,1,1,1,1,9,1,17
Ali,Ramezani,Iran,Setter,China,07/06/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Abolfazl,Gholipour Gholchi,Iran,Libero,Poland,21/07/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Abolfazl,Gholipour Gholchi,Iran,Libero,Serbia,09/07/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Abolfazl,Gholipour Gholchi,Iran,Libero,Slovenia,08/07/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Abolfazl,Gholipour Gholchi,Iran,Libero,Italy,07/07/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Abolfazl,Gholipour Gholchi,Iran,Libero,Poland,05/07/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Amin,Esmaeilnezhad,Iran,Opposite spiker,Poland,21/07/2022,22,21,9,9,1,6,4,0,3,12,1,0,0,2,2,2,1,0,1
Amin,Esmaeilnezhad,Iran,Opposite spiker,Serbia,09/07/2022,16,13,2,9,1,4,0,2,2,11,0,0,0,4,2,0,0,0,2
Amin,Esmaeilnezhad,Iran,Opposite spiker,Slovenia,08/07/2022,14,11,5,10,0,2,0,3,5,14,0,0,0,4,0,0,0,0,0
Amin,Esmaeilnezhad,Iran,Opposite spiker,Italy,07/07/2022,23,18,6,18,3,2,0,2,2,11,0,0,2,0,2,0,0,0,5
Amin,Esmaeilnezhad,Iran,Opposite spiker,Poland,05/07/2022,18,14,5,8,1,4,0,3,4,17,0,0,0,2,1,1,0,0,2
Amin,Esmaeilnezhad,Iran,Opposite spiker,Canada,25/06/2022,15,15,3,6,0,1,2,0,5,11,0,0,0,2,0,3,0,0,0
Amin,Esmaeilnezhad,Iran,Opposite spiker,Brazil,24/06/2022,15,15,3,3,0,2,2,0,2,7,0,0,0,0,0,0,0,0,0
Amin,Esmaeilnezhad,Iran,Opposite spiker,United States,23/06/2022,20,19,4,6,1,1,3,0,2,12,0,0,1,1,1,1,0,1,0
Amin,Esmaeilnezhad,Iran,Opposite spiker,Bulgaria,21/06/2022,17,15,6,8,2,2,0,0,1,6,0,0,0,2,0,1,0,0,0
Amin,Esmaeilnezhad,Iran,Opposite spiker,Japan,12/06/2022,10,7,2,8,1,1,1,2,2,4,0,0,0,1,1,0,1,0,0
Amin,Esmaeilnezhad,Iran,Opposite spiker,Australia,12/06/2022,23,21,7,9,1,2,3,1,4,10,0,0,0,7,2,1,1,0,0
Amin,Esmaeilnezhad,Iran,Opposite spiker,Netherlands,10/06/2022,15,15,4,11,0,3,2,0,2,8,0,0,0,3,0,0,0,0,1
Amin,Esmaeilnezhad,Iran,Opposite spiker,China,07/06/2022,7,6,0,0,1,0,2,0,1,4,0,0,0,1,0,0,0,0,0
Mohammad Taher,Vadi,Iran,Setter,Poland,21/07/2022,0,0,0,0,0,4,2,0,1,16,0,1,1,8,2,0,15,0,80
Mohammad Taher,Vadi,Iran,Setter,Serbia,09/07/2022,4,2,0,0,1,0,0,1,1,7,0,0,0,1,1,0,24,0,49
Mohammad Taher,Vadi,Iran,Setter,Slovenia,08/07/2022,3,0,0,0,3,1,0,0,1,10,0,0,0,0,1,0,18,0,44
Mohammad Taher,Vadi,Iran,Setter,Italy,07/07/2022,1,1,0,0,0,0,0,0,0,14,0,0,0,0,1,1,12,0,62
Mohammad Taher,Vadi,Iran,Setter,Poland,05/07/2022,0,0,0,1,0,3,0,0,3,8,0,0,0,1,0,1,19,0,75
Mohammad Taher,Vadi,Iran,Setter,Canada,25/06/2022,0,0,0,1,0,1,0,0,1,10,0,0,0,4,0,0,10,0,44
Mohammad Taher,Vadi,Iran,Setter,Brazil,24/06/2022,2,1,0,2,1,2,0,0,0,8,0,0,0,1,0,0,10,0,43
Mohammad Taher,Vadi,Iran,Setter,United States,23/06/2022,1,1,0,0,0,4,2,0,1,11,0,0,0,1,0,2,12,0,53
Mohammad Taher,Vadi,Iran,Setter,Bulgaria,21/06/2022,2,1,0,0,1,2,0,0,1,13,0,0,0,1,0,0,14,0,53
Mohammad Taher,Vadi,Iran,Setter,Japan,12/06/2022,0,0,0,0,0,1,1,0,0,4,0,0,0,4,0,0,8,0,16
Mohammad Taher,Vadi,Iran,Setter,Australia,12/06/2022,1,1,0,0,0,3,4,0,0,12,0,0,0,5,2,0,30,0,35
Mohammad Taher,Vadi,Iran,Setter,Netherlands,10/06/2022,0,0,0,0,0,1,0,0,0,6,0,0,0,3,1,0,13,0,27
Mohammad Taher,Vadi,Iran,Setter,China,07/06/2022,3,1,0,1,0,0,1,2,0,11,0,0,2,2,2,2,29,1,16
Ehsan,Daneshdoust,Iran,Outside Hitter,Poland,21/07/2022,1,1,0,0,0,0,0,0,0,0,2,0,2,0,1,0,0,0,0
Ehsan,Daneshdoust,Iran,Outside Hitter,Serbia,09/07/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ehsan,Daneshdoust,Iran,Outside Hitter,Slovenia,08/07/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ehsan,Daneshdoust,Iran,Outside Hitter,Italy,07/07/2022,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
Ehsan,Daneshdoust,Iran,Outside Hitter,Poland,05/07/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Amir Reza,Sarlak,Iran,Middle blocker,Poland,21/07/2022,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Amir Reza,Sarlak,Iran,Middle blocker,Serbia,09/07/2022,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Amir Reza,Sarlak,Iran,Middle blocker,Slovenia,08/07/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Amir Reza,Sarlak,Iran,Middle blocker,Italy,07/07/2022,1,1,0,0,0,2,0,0,0,8,0,0,0,1,0,1,0,0,0
Amir Reza,Sarlak,Iran,Middle blocker,Poland,05/07/2022,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Amir Reza,Sarlak,Iran,Middle blocker,Canada,25/06/2022,4,3,0,1,1,2,4,0,0,10,0,0,0,0,1,0,0,0,1
Amir Reza,Sarlak,Iran,Middle blocker,Brazil,24/06/2022,0,0,1,0,0,2,0,0,0,2,0,0,0,0,1,0,0,0,0
Amir Reza,Sarlak,Iran,Middle blocker,United States,23/06/2022,1,0,0,1,1,0,0,0,1,7,0,0,2,0,0,0,0,0,0
Amir Reza,Sarlak,Iran,Middle blocker,Bulgaria,21/06/2022,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
Amirhossein,Esfandiar,Iran,Outside Hitter,Poland,21/07/2022,14,10,5,14,3,3,3,1,4,9,10,3,13,5,3,2,0,0,2
Amirhossein,Esfandiar,Iran,Outside Hitter,Serbia,09/07/2022,17,11,3,7,4,3,0,2,2,8,4,0,21,1,0,0,0,0,4
Amirhossein,Esfandiar,Iran,Outside Hitter,Slovenia,08/07/2022,10,8,3,5,1,0,0,1,3,6,3,1,19,1,1,1,0,0,0
Amirhossein,Esfandiar,Iran,Outside Hitter,Italy,07/07/2022,5,4,4,6,0,0,0,1,5,2,3,1,12,1,0,1,0,0,2
Amirhossein,Esfandiar,Iran,Outside Hitter,Poland,05/07/2022,21,19,3,10,0,4,1,2,2,14,3,4,34,1,3,1,0,0,1
Amirhossein,Esfandiar,Iran,Outside Hitter,Canada,25/06/2022,14,12,1,8,0,1,3,2,3,6,8,2,11,2,2,0,0,0,1
Amirhossein,Esfandiar,Iran,Outside Hitter,Brazil,24/06/2022,6,4,3,5,1,3,1,1,4,3,5,1,10,0,0,0,0,0,0
Amirhossein,Esfandiar,Iran,Outside Hitter,United States,23/06/2022,13,8,1,4,2,2,2,3,5,9,5,1,20,1,1,0,0,0,0
Amirhossein,Esfandiar,Iran,Outside Hitter,Bulgaria,21/06/2022,8,8,5,4,0,1,1,0,0,7,5,2,9,0,1,0,0,0,1
Amirhossein,Esfandiar,Iran,Outside Hitter,Japan,12/06/2022,4,4,1,1,0,2,4,0,2,2,3,5,5,1,0,1,1,0,1
Amirhossein,Esfandiar,Iran,Outside Hitter,Australia,12/06/2022,14,10,2,8,3,1,4,1,3,14,6,2,14,3,2,2,1,0,1
Amirhossein,Esfandiar,Iran,Outside Hitter,Netherlands,10/06/2022,5,3,0,1,0,3,2,2,1,3,4,0,5,3,1,1,0,0,0
Amirhossein,Esfandiar,Iran,Outside Hitter,China,07/06/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bardia,Saadat,Iran,Opposite spiker,Poland,21/07/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Bardia,Saadat,Iran,Opposite spiker,Serbia,09/07/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bardia,Saadat,Iran,Opposite spiker,Slovenia,08/07/2022,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bardia,Saadat,Iran,Opposite spiker,Italy,07/07/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bardia,Saadat,Iran,Opposite spiker,Poland,05/07/2022,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Bardia,Saadat,Iran,Opposite spiker,Canada,25/06/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bardia,Saadat,Iran,Opposite spiker,Brazil,24/06/2022,2,1,0,4,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0
Bardia,Saadat,Iran,Opposite spiker,United States,23/06/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bardia,Saadat,Iran,Opposite spiker,Bulgaria,21/06/2022,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Fazel,Pazhooman,Iran,Setter,Poland,21/07/2022,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,1
Fazel,Pazhooman,Iran,Setter,Serbia,09/07/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fazel,Pazhooman,Iran,Setter,Slovenia,08/07/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fazel,Pazhooman,Iran,Setter,Italy,07/07/2022,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,22
Fazel,Pazhooman,Iran,Setter,Poland,05/07/2022,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Mehrab,Malakisorkhi,Iran,Middle blocker,Poland,21/07/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mehrab,Malakisorkhi,Iran,Middle blocker,Serbia,09/07/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mehrab,Malakisorkhi,Iran,Middle blocker,Slovenia,08/07/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mehrab,Malakisorkhi,Iran,Middle blocker,Italy,07/07/2022,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Mehrab,Malakisorkhi,Iran,Middle blocker,Poland,05/07/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mehrab,Malakisorkhi,Iran,Middle blocker,Canada,25/06/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mehrab,Malakisorkhi,Iran,Middle blocker,Brazil,24/06/2022,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
Mehrab,Malakisorkhi,Iran,Middle blocker,United States,23/06/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mehrab,Malakisorkhi,Iran,Middle blocker,Bulgaria,21/06/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mehrab,Malakisorkhi,Iran,Middle blocker,Japan,12/06/2022,1,1,1,1,0,2,3,0,1,2,0,0,1,0,1,0,0,1,0
Mehrab,Malakisorkhi,Iran,Middle blocker,Australia,12/06/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mehrab,Malakisorkhi,Iran,Middle blocker,Netherlands,10/06/2022,5,4,0,2,0,4,4,1,1,4,0,0,0,1,0,0,0,0,0
Mehrab,Malakisorkhi,Iran,Middle blocker,China,07/06/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Morteza,Sharifi,Iran,Outside Hitter,Poland,21/07/2022,1,1,0,0,0,1,0,0,1,2,0,0,4,0,1,0,0,0,0
Morteza,Sharifi,Iran,Outside Hitter,Serbia,09/07/2022,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0
Morteza,Sharifi,Iran,Outside Hitter,Slovenia,08/07/2022,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Morteza,Sharifi,Iran,Outside Hitter,Italy,07/07/2022,4,3,4,3,1,1,0,0,2,2,1,0,13,4,0,0,0,0,0
Morteza,Sharifi,Iran,Outside Hitter,Poland,05/07/2022,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Morteza,Sharifi,Iran,Outside Hitter,Canada,25/06/2022,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Morteza,Sharifi,Iran,Outside Hitter,Brazil,24/06/2022,5,4,0,0,0,1,0,1,1,2,1,1,5,0,2,0,0,0,0
Morteza,Sharifi,Iran,Outside Hitter,United States,23/06/2022,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0
Morteza,Sharifi,Iran,Outside Hitter,Bulgaria,21/06/2022,11,10,4,6,0,2,0,1,4,5,2,2,18,0,0,0,0,0,0
Morteza,Sharifi,Iran,Outside Hitter,Japan,12/06/2022,5,4,1,3,0,0,0,1,3,1,1,1,6,2,0,0,0,0,1
Morteza,Sharifi,Iran,Outside Hitter,Australia,12/06/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Morteza,Sharifi,Iran,Outside Hitter,Netherlands,10/06/2022,4,4,4,2,0,3,2,0,2,5,1,1,5,0,0,1,1,0,0
Morteza,Sharifi,Iran,Outside Hitter,China,07/06/2022,20,14,1,5,2,1,2,4,3,12,2,2,8,3,0,0,0,0,2
Giulio,Pinali,Italy,Opposite spiker,China,26/06/2022,15,12,4,4,1,4,1,2,3,7,0,0,0,6,0,2,0,0,0
Giulio,Pinali,Italy,Opposite spiker,Slovenia,25/06/2022,5,5,2,1,0,3,1,0,2,2,0,0,0,3,1,0,1,0,0
Giulio,Pinali,Italy,Opposite spiker,Japan,24/06/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Giulio,Pinali,Italy,Opposite spiker,Germany,22/06/2022,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0
Giulio,Pinali,Italy,Opposite spiker,Argentina,12/06/2022,9,9,3,11,0,0,4,0,3,2,0,0,0,0,3,1,0,0,2
Giulio,Pinali,Italy,Opposite spiker,Canada,11/06/2022,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Giulio,Pinali,Italy,Opposite spiker,Poland,09/06/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Giulio,Pinali,Italy,Opposite spiker,France,08/06/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fabio,Ricci,Italy,Middle blocker,China,26/06/2022,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Fabio,Ricci,Italy,Middle blocker,Slovenia,25/06/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fabio,Ricci,Italy,Middle blocker,Japan,24/06/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fabio,Ricci,Italy,Middle blocker,Germany,22/06/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Francesco,Recine,Italy,Outside Hitter,Poland,24/07/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Francesco,Recine,Italy,Outside Hitter,France,23/07/2022,0,0,0,2,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0
Francesco,Recine,Italy,Outside Hitter,Netherlands,20/07/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Francesco,Recine,Italy,Outside Hitter,Argentina,12/06/2022,15,13,4,6,2,3,2,0,4,15,5,1,23,5,0,3,0,0,4
Francesco,Recine,Italy,Outside Hitter,Canada,11/06/2022,7,7,4,4,0,1,1,0,2,7,6,0,12,5,0,1,0,0,2
Francesco,Recine,Italy,Outside Hitter,Poland,09/06/2022,9,8,3,14,1,3,1,0,2,14,3,2,17,5,2,4,0,0,8
Francesco,Recine,Italy,Outside Hitter,France,08/06/2022,9,8,2,5,0,5,1,1,3,9,2,1,19,7,2,3,0,0,8
Oreste,Cavuto,Italy,Outside Hitter,Netherlands,10/07/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oreste,Cavuto,Italy,Outside Hitter,Serbia,08/07/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oreste,Cavuto,Italy,Outside Hitter,Iran,07/07/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oreste,Cavuto,Italy,Outside Hitter,Bulgaria,05/07/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oreste,Cavuto,Italy,Outside Hitter,China,26/06/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oreste,Cavuto,Italy,Outside Hitter,Slovenia,25/06/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oreste,Cavuto,Italy,Outside Hitter,Japan,24/06/2022,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Oreste,Cavuto,Italy,Outside Hitter,Germany,22/06/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alessandro,Michieletto,Italy,Outside Hitter,Poland,24/07/2022,5,3,4,7,1,2,3,1,3,7,1,3,8,2,2,0,0,0,4
Alessandro,Michieletto,Italy,Outside Hitter,France,23/07/2022,10,9,2,4,0,3,2,1,1,11,11,3,6,3,5,0,0,0,1
Alessandro,Michieletto,Italy,Outside Hitter,Netherlands,20/07/2022,12,10,5,10,1,4,5,1,2,11,3,0,14,2,3,1,0,0,3
Alessandro,Michieletto,Italy,Outside Hitter,Netherlands,10/07/2022,14,9,4,5,2,3,0,3,2,12,0,0,15,1,1,0,0,0,0
Alessandro,Michieletto,Italy,Outside Hitter,Serbia,08/07/2022,7,7,4,6,0,3,0,0,1,14,2,0,6,5,0,1,0,0,0
Alessandro,Michieletto,Italy,Outside Hitter,Iran,07/07/2022,11,11,1,10,0,2,0,0,0,19,3,2,23,4,1,0,0,0,0
Alessandro,Michieletto,Italy,Outside Hitter,Bulgaria,05/07/2022,12,10,1,9,1,0,0,1,1,13,5,0,19,2,0,1,0,0,3
Alessandro,Michieletto,Italy,Outside Hitter,China,26/06/2022,9,8,2,5,0,1,1,1,2,8,8,2,14,3,0,0,0,0,1
Alessandro,Michieletto,Italy,Outside Hitter,Slovenia,25/06/2022,16,13,1,10,2,1,1,1,2,10,8,0,10,6,2,1,0,0,1
Alessandro,Michieletto,Italy,Outside Hitter,Japan,24/06/2022,16,14,2,5,2,2,0,0,6,8,11,5,26,4,1,0,0,0,2
Alessandro,Michieletto,Italy,Outside Hitter,Germany,22/06/2022,8,6,5,4,1,1,0,1,1,8,1,1,11,6,2,1,0,0,0
Simone,Giannelli,Italy,Setter,Poland,24/07/2022,1,1,0,3,0,6,2,0,1,7,0,0,0,8,1,0,9,0,60
Simone,Giannelli,Italy,Setter,France,23/07/2022,0,0,0,1,0,4,1,0,0,11,0,0,1,3,2,0,14,0,38
Simone,Giannelli,Italy,Setter,Netherlands,20/07/2022,3,1,0,1,2,7,2,0,1,20,0,0,2,5,1,1,16,1,67
Simone,Giannelli,Italy,Setter,Netherlands,10/07/2022,1,1,0,0,0,2,0,0,4,9,0,0,1,1,0,0,11,0,58
Simone,Giannelli,Italy,Setter,Serbia,08/07/2022,5,2,0,2,3,1,0,0,1,9,0,0,0,0,2,0,13,0,51
Simone,Giannelli,Italy,Setter,Iran,07/07/2022,7,2,1,1,2,3,0,3,2,11,0,0,2,2,2,0,26,0,70
Simone,Giannelli,Italy,Setter,Bulgaria,05/07/2022,7,2,0,0,2,1,0,3,1,10,0,0,1,2,0,0,7,1,51
Simone,Giannelli,Italy,Setter,China,26/06/2022,5,1,0,1,3,0,3,1,2,9,0,0,0,2,1,1,16,1,40
Simone,Giannelli,Italy,Setter,Slovenia,25/06/2022,5,4,0,0,0,4,0,1,2,10,0,0,0,6,1,0,20,0,43
Simone,Giannelli,Italy,Setter,Japan,24/06/2022,8,4,0,1,3,0,4,1,2,20,0,0,0,6,1,2,31,0,60
Simone,Giannelli,Italy,Setter,Germany,22/06/2022,1,0,0,0,1,2,2,0,2,8,0,0,0,5,1,2,16,0,38
Simone,Giannelli,Italy,Setter,Argentina,12/06/2022,3,1,0,3,1,2,3,1,2,12,0,0,0,6,7,2,52,0,35
Simone,Giannelli,Italy,Setter,Canada,11/06/2022,9,6,0,0,2,1,1,1,4,14,0,0,0,5,1,0,0,0,71
Simone,Giannelli,Italy,Setter,Poland,09/06/2022,4,4,0,4,0,3,4,0,5,11,0,0,0,6,2,4,32,0,38
Simone,Giannelli,Italy,Setter,France,08/06/2022,5,0,1,2,4,4,1,1,3,8,0,0,0,8,3,1,45,1,22
Fabio,Balaso,Italy,Libero,Poland,24/07/2022,0,0,0,0,0,0,0,0,0,0,3,6,10,13,3,2,0,0,7
Fabio,Balaso,Italy,Libero,France,23/07/2022,0,0,0,0,0,0,0,0,0,0,6,1,11,7,2,1,0,0,4
Fabio,Balaso,Italy,Libero,Netherlands,20/07/2022,0,0,0,0,0,0,0,0,0,0,3,3,18,15,1,0,0,0,4
Fabio,Balaso,Italy,Libero,Netherlands,10/07/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fabio,Balaso,Italy,Libero,Serbia,08/07/2022,0,0,0,0,0,0,0,0,0,0,2,1,4,3,0,0,0,0,0
Fabio,Balaso,Italy,Libero,Iran,07/07/2022,0,0,0,0,0,0,0,0,0,0,7,1,12,5,3,1,0,0,4
Fabio,Balaso,Italy,Libero,Bulgaria,05/07/2022,0,0,0,0,0,0,0,0,0,0,1,1,11,3,3,1,0,0,4
Fabio,Balaso,Italy,Libero,China,26/06/2022,0,0,0,0,0,0,0,0,0,0,4,0,5,9,2,1,0,0,1
Fabio,Balaso,Italy,Libero,Slovenia,25/06/2022,0,0,0,0,0,0,0,0,0,0,3,0,3,7,1,2,0,1,6
Fabio,Balaso,Italy,Libero,Japan,24/06/2022,0,0,0,0,0,0,0,0,0,0,6,3,13,8,2,1,1,0,7
Fabio,Balaso,Italy,Libero,Germany,22/06/2022,0,0,0,0,0,0,0,0,0,0,4,2,11,6,2,0,0,0,4
Riccardo,Sbertoli,Italy,Setter,Poland,24/07/2022,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0
Riccardo,Sbertoli,Italy,Setter,France,23/07/2022,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,5,0,8
Riccardo,Sbertoli,Italy,Setter,Netherlands,20/07/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Riccardo,Sbertoli,Italy,Setter,Netherlands,10/07/2022,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4
Riccardo,Sbertoli,Italy,Setter,Serbia,08/07/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5
Riccardo,Sbertoli,Italy,Setter,Iran,07/07/2022,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
Riccardo,Sbertoli,Italy,Setter,Bulgaria,05/07/2022,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Riccardo,Sbertoli,Italy,Setter,China,26/06/2022,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,3,0,8
Riccardo,Sbertoli,Italy,Setter,Slovenia,25/06/2022,0,0,0,0,0,2,1,0,0,3,0,0,0,0,0,0,1,0,9
Riccardo,Sbertoli,Italy,Setter,Japan,24/06/2022,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
Riccardo,Sbertoli,Italy,Setter,Germany,22/06/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ivan,Zaytsev,Italy,Outside Hitter,Poland,24/07/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ivan,Zaytsev,Italy,Outside Hitter,France,23/07/2022,5,5,2,2,0,2,1,0,1,1,1,1,1,0,1,0,0,0,1
Ivan,Zaytsev,Italy,Outside Hitter,Netherlands,20/07/2022,1,1,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0
Ivan,Zaytsev,Italy,Outside Hitter,Netherlands,10/07/2022,11,11,5,8,0,4,0,0,4,7,0,0,2,2,1,0,0,0,0
Ivan,Zaytsev,Italy,Outside Hitter,Serbia,08/07/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ivan,Zaytsev,Italy,Outside Hitter,Iran,07/07/2022,17,14,5,11,2,2,0,1,5,9,0,0,3,3,0,2,0,0,1
Ivan,Zaytsev,Italy,Outside Hitter,Bulgaria,05/07/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marco,Falaschi,Italy,Setter,Argentina,12/06/2022,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,5,1,4
Marco,Falaschi,Italy,Setter,Canada,11/06/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marco,Falaschi,Italy,Setter,Poland,09/06/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marco,Falaschi,Italy,Setter,France,08/06/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
